id,number,name_en,type_element,rarity,expansion
4022,48/165,Gengar,Psychic,Rare,Expedition Base Set
4023,H9/H32,Gengar,Psychic,Rare Holo,Skyridge
4024,10/144,Gengar,Psychic,Rare,Skyridge
4025,5/92,Gengar,Psychic,Rare Holo,EX Legend Maker
4026,27/130,Gengar,Psychic,Rare,Diamond and Pearl
4027,18/100,Gengar,Psychic,Rare,Stormfront
4028,16/99,Gengar,Psychic,Rare,Arceus
4029,17/99,Gengar,Psychic,Rare,Arceus
4030,94/102,Gengar,Psychic,SuperRare Holo,Triumphant
4031,108/112,Gengar ex,Psychic,Rare Holo ex,EX FireRed and Leaf Green
4032,97/99,Gengar LV.X,Psychic,Rare Holo LV.X,Arceus
4033,40/111,Gengar Pokémon GL,Psychic,Uncommon,Rising Rivals
4034,58/144,Girafarig,Psychic,Common,Skyridge
4035,16/97,Girafarig,Psychic,Rare,EX Dragon
4036,16/92,Girafarig,Psychic,Rare,EX Legend Maker
4037,4/146,Giratina,Psychic,Rare Holo,Legends Awakened
4038,9/127,Giratina,Psychic,Rare Holo,Platinum
4039,10/127,Giratina,Psychic,Rare Holo,Platinum
4040,27/127,Giratina,Psychic,Rare,Platinum
4041,28/127,Giratina,Psychic,Rare,Platinum
4042,124/127,Giratina LV.X,Psychic,Rare Holo LV.X,Platinum
4043,97/146,Gloom,Psychic,Common,Legends Awakened
4044,42/110,Gloom δ,Psychic,Uncommon,EX Holon Phantoms
4045,50/123,Golbat,Psychic,Uncommon,Mysterious Treasures
4046,30/95,Golbat,Psychic,Uncommon,Unleashed
4047,43/98,Gothita,Psychic,Common,Emerging Powers
4048,44/98,Gothita,Psychic,Common,Emerging Powers
4049,47/98,Gothitelle,Psychic,Rare Holo,Emerging Powers
4050,48/98,Gothitelle,Psychic,Rare,Emerging Powers
4051,45/98,Gothorita,Psychic,Uncommon,Emerging Powers
4052,46/98,Gothorita,Psychic,Uncommon,Emerging Powers
4053,88/132,Grimer,Psychic,Common,Secret Wonders
4054,75/127,Grimer,Psychic,Common,Platinum
4055,50/90,Grimer,Psychic,Common,Undaunted
4056,19/100,Grovyle δ,Psychic,Rare,EX Crystal Guardians
4057,6/97,Grumpig,Psychic,Rare Holo,EX Dragon
4058,32/107,Grumpig,Psychic,Uncommon,EX Deoxys
4059,29/106,Grumpig,Psychic,Uncommon,EX Emerald
4060,30/106,Grumpig,Psychic,Uncommon,EX Emerald
4061,20/100,Grumpig,Psychic,Rare,EX Crystal Guardians
4062,56/146,Grumpig,Psychic,Uncommon,Legends Awakened
4063,23/102,Grumpig,Psychic,Rare,Triumphant
4064,98/146,Gulpin,Psychic,Common,Legends Awakened
4065,40/99,Gulpin,Psychic,Uncommon,Arceus
4066,66/99,Gulpin,Psychic,Common,Arceus
4067,46/110,Haunter,Psychic,Uncommon,Legendary Collection
4068,80/165,Haunter,Psychic,Uncommon,Expedition Base Set
4069,63/144,Haunter,Psychic,Common,Skyridge
4070,34/112,Haunter,Psychic,Uncommon,EX FireRed and Leaf Green
4071,35/92,Haunter,Psychic,Uncommon,EX Legend Maker
4072,50/130,Haunter,Psychic,Uncommon,Diamond and Pearl
4073,40/100,Haunter,Psychic,Uncommon,Stormfront
4074,41/99,Haunter,Psychic,Uncommon,Arceus
4075,42/99,Haunter,Psychic,Uncommon,Arceus
4076,35/102,Haunter,Psychic,Uncommon,Triumphant
4077,25/110,Hypno,Psychic,Rare,Legendary Collection
4078,H12/H32,Hypno,Psychic,Rare Holo,Aquapolis
4079,16/147,Hypno,Psychic,Rare,Aquapolis
4080,25/112,Hypno,Psychic,Rare,EX FireRed and Leaf Green
4081,23/113,Hypno,Psychic,Rare,EX Delta Species
4082,19/106,Hypno,Psychic,Rare,Great Encounters
4083,23/123,Hypno,Psychic,Rare,HeartGold SoulSilver
4084,97/95,Jirachi,Psychic,Rare Holo,EX Team Magma VS Team Aqua
4085,1/95,Jirachi,Psychic,Rare Holo,Unleashed
4086,11/95,Jirachi,Psychic,Rare Holo,Call of Legends
4087,94/100,Jirachi ex,Psychic,Rare Holo ex,EX Crystal Guardians
4088,26/110,Jynx,Psychic,Rare,Legendary Collection
4089,18/147,Jynx,Psychic,Rare,Aquapolis
4090,30/132,Jynx,Psychic,Rare,Secret Wonders
4091,69/123,Jynx,Psychic,Common,HeartGold SoulSilver
4092,49/110,Kadabra,Psychic,Uncommon,Legendary Collection
4093,84/165,Kadabra,Psychic,Uncommon,Expedition Base Set
4094,69/144,Kadabra,Psychic,Common,Skyridge
4095,34/109,Kirlia,Psychic,Uncommon,EX Ruby and Sapphire
4096,35/109,Kirlia,Psychic,Uncommon,EX Ruby and Sapphire
4097,40/100,Kirlia,Psychic,Uncommon,EX Sandstorm
4098,33/106,Kirlia,Psychic,Uncommon,EX Emerald
4099,47/113,Kirlia,Psychic,Uncommon,EX Delta Species
4100,32/101,Kirlia,Psychic,Uncommon,EX Dragon Frontiers
4101,31/108,Kirlia,Psychic,Uncommon,EX Power Keepers
4102,53/132,Kirlia,Psychic,Uncommon,Secret Wonders
4103,51/127,Kirlia,Psychic,Uncommon,Platinum
4104,74/106,Koffing,Psychic,Common,Great Encounters
4105,68/111,Koffing,Psychic,Common,Rising Rivals
4106,70/123,Koffing,Psychic,Common,HeartGold SoulSilver
4107,60/95,Koffing,Psychic,Common,Call of Legends
4108,19/101,Lickitung δ,Psychic,Rare,EX Dragon Frontiers
4109,29/115,Lugia,Psychic,Rare,EX Unseen Forces
4110,8/100,Lunatone,Psychic,Rare Holo,EX Sandstorm
4111,20/92,Lunatone,Psychic,Rare,EX Legend Maker
4112,32/147,Lunatone,Psychic,Rare,Supreme Victors
4113,34/147,Medicham,Psychic,Rare,Supreme Victors
4114,65/101,Meditite,Psychic,Common,EX Hidden Legends
4115,113/147,Meditite,Psychic,Common,Supreme Victors
4116,14/123,Mesprit,Psychic,Rare Holo,Mysterious Treasures
4117,34/146,Mesprit,Psychic,Rare,Legends Awakened
4118,143/146,Mesprit LV.X,Psychic,Rare Holo LV.X,Legends Awakened
4119,11/107,Metagross,Psychic,Rare Holo,EX Deoxys
4120,4/95,Metagross,Psychic,Rare Holo,Unleashed
4121,43/101,Metang,Psychic,Uncommon,EX Hidden Legends
4122,40/107,Metang,Psychic,Uncommon,EX Deoxys
4123,33/95,Metang,Psychic,Uncommon,Unleashed
4124,19/165,Mew,Psychic,Rare Holo,Expedition Base Set
4125,55/165,Mew,Psychic,Rare,Expedition Base Set
4126,10/92,Mew,Psychic,Rare Holo,EX Legend Maker
4127,111/110,Mew,Psychic,Rare Holo,EX Holon Phantoms
4128,15/132,Mew,Psychic,Rare Holo,Secret Wonders
4129,97/102,Mew,Psychic,SuperRare Holo,Triumphant
4130,88/92,Mew ex,Psychic,Rare Holo ex,EX Legend Maker
4131,100/110,Mew ex,Psychic,Rare Holo ex,EX Holon Phantoms
4132,29/110,Mewtwo,Psychic,Rare,Legendary Collection
4133,20/165,Mewtwo,Psychic,Rare Holo,Expedition Base Set
4134,56/165,Mewtwo,Psychic,Rare,Expedition Base Set
4135,9/100,Mewtwo,Psychic,Rare Holo,Majestic Dawn
4136,11/146,Mewtwo,Psychic,Rare Holo,Legends Awakened
4137,101/109,Mewtwo ex,Psychic,Rare Holo ex,EX Ruby and Sapphire
4138,144/146,Mewtwo LV.X,Psychic,Rare Holo LV.X,Legends Awakened
4139,103/110,Mewtwo Star,Psychic,ShinyRare Holo,EX Holon Phantoms
4140,90/130,Mime Jr.,Psychic,Common,Diamond and Pearl
4141,115/147,Mime Jr.,Psychic,Common,Supreme Victors
4142,47/95,Mime Jr.,Psychic,Uncommon,Call of Legends
4143,39/144,Misdreavus,Psychic,Uncommon,Skyridge
4144,25/109,Misdreavus,Psychic,Rare,EX Team Rocket Returns
4145,40/92,Misdreavus,Psychic,Uncommon,EX Legend Maker
4146,91/130,Misdreavus,Psychic,Common,Diamond and Pearl
4147,107/146,Misdreavus,Psychic,Common,Legends Awakened
4148,68/100,Misdreavus,Psychic,Common,Stormfront
4149,83/127,Misdreavus,Psychic,Common,Platinum
4150,54/95,Misdreavus,Psychic,Common,Unleashed
4151,57/90,Misdreavus,Psychic,Common,Undaunted
4152,65/95,Misdreavus,Psychic,Common,Call of Legends
4153,10/130,Mismagius,Psychic,Rare Holo,Diamond and Pearl
4154,7/100,Mismagius,Psychic,Rare Holo,Stormfront
4155,55/127,Mismagius,Psychic,Uncommon,Platinum
4156,5/95,Mismagius,Psychic,Rare Holo,Unleashed
4157,19/90,Mismagius,Psychic,Rare,Undaunted
4158,28/95,Mismagius,Psychic,Rare,Call of Legends
4159,10/111,Mismagius Pokémon GL,Psychic,Rare Holo,Rising Rivals
4160,110/111,Mismagius Pokémon GL LV.X,Psychic,Rare Holo LV.X,Rising Rivals
4161,95a/147,Mr. Mime,Psychic,Common,Aquapolis
4162,95b/147,Mr. Mime,Psychic,Common,Aquapolis
4163,30/123,Mr. Mime,Psychic,Rare,Mysterious Treasures
4164,37/147,Mr. Mime,Psychic,Rare,Supreme Victors
4165,29/95,Mr. Mime,Psychic,Rare,Call of Legends
4166,110/112,Mr. Mime ex,Psychic,Rare Holo ex,EX FireRed and Leaf Green
4167,111/112,Mr. Mime ex,Psychic,Rare Holo ex,EX FireRed and Leaf Green
4168,28/111,Mr. Mime Pokémon 4,Psychic,Rare,Rising Rivals
4169,56/132,Muk,Psychic,Uncommon,Secret Wonders
4170,57/127,Muk,Psychic,Uncommon,Platinum
4171,31/90,Muk,Psychic,Uncommon,Undaunted
4172,48/114,Munna,Psychic,Uncommon,Black White
4173,49/114,Musharna,Psychic,Rare,Black White
4174,80/144,Natu,Psychic,Common,Skyridge
4175,69/100,Natu,Psychic,Common,EX Sandstorm
4176,66/107,Natu,Psychic,Common,EX Deoxys
4177,63/115,Natu,Psychic,Common,EX Unseen Forces
4178,96/132,Natu,Psychic,Common,Secret Wonders
4179,55/95,Natu,Psychic,Common,Unleashed
4180,34/132,Nidoking,Psychic,Rare,Secret Wonders
4181,31/123,Nidoqueen,Psychic,Rare,Mysterious Treasures
4182,30/111,Nidoqueen,Psychic,Rare,Rising Rivals
4183,28/102,Nidoqueen,Psychic,Rare,Triumphant
4184,91/123,Nidoran♀,Psychic,Common,Mysterious Treasures
4185,71/111,Nidoran♀,Psychic,Common,Rising Rivals
4186,69/102,Nidoran♀,Psychic,Common,Triumphant
4187,97/132,Nidoran♂,Psychic,Common,Secret Wonders
4188,72/111,Nidoran♂,Psychic,Common,Rising Rivals
4189,70/102,Nidoran♂,Psychic,Common,Triumphant
4190,56/123,Nidorina,Psychic,Uncommon,Mysterious Treasures
4191,73/111,Nidorina,Psychic,Common,Rising Rivals
4192,45/102,Nidorina,Psychic,Uncommon,Triumphant
4193,57/132,Nidorino,Psychic,Uncommon,Secret Wonders
4194,74/111,Nidorino,Psychic,Common,Rising Rivals
4195,46/102,Nidorino,Psychic,Uncommon,Triumphant
4196,8/101,Ninetales δ,Psychic,Rare Holo,EX Dragon Frontiers
4197,112/146,Oddish,Psychic,Common,Legends Awakened
4198,74/110,Omanyte δ,Psychic,Common,EX Holon Phantoms
4199,13/110,Omastar δ,Psychic,Rare Holo,EX Holon Phantoms
4200,36/101,Quilava δ,Psychic,Uncommon,EX Dragon Frontiers
4201,66/109,Ralts,Psychic,Common,EX Ruby and Sapphire
4202,67/109,Ralts,Psychic,Common,EX Ruby and Sapphire
4203,68/109,Ralts,Psychic,Common,EX Ruby and Sapphire
4204,74/100,Ralts,Psychic,Common,EX Sandstorm
4205,61/106,Ralts,Psychic,Common,EX Emerald
4206,81/113,Ralts,Psychic,Common,EX Delta Species
4207,60/101,Ralts,Psychic,Common,EX Dragon Frontiers
4208,59/108,Ralts,Psychic,Common,EX Power Keepers
4209,102/132,Ralts,Psychic,Common,Secret Wonders
4210,89/127,Ralts,Psychic,Common,Platinum
4211,57/114,Reuniclus,Psychic,Rare Holo,Black White
4212,72/100,Roselia,Psychic,Common,Stormfront
4213,23/100,Roserade,Psychic,Rare,Stormfront
4214,40/147,Roserade Pokémon C,Psychic,Rare,Supreme Victors
4215,22/108,Sableye,Psychic,Rare,EX Power Keepers
4216,96/100,Sceptile ex δ,Psychic,Rare Holo ex,EX Crystal Guardians
4217,54/114,Scolipede,Psychic,Rare,Black White
4218,40/98,Scolipede,Psychic,Rare,Emerging Powers
4219,52/106,Seviper,Psychic,Uncommon,Great Encounters
4220,61/127,Seviper,Psychic,Uncommon,Platinum
4221,51/95,Seviper,Psychic,Uncommon,Call of Legends
4222,14/107,Shedinja,Psychic,Rare Holo,EX Deoxys
4223,109/105,Shining Mewtwo,Psychic,Shining Holo,Neo Destiny
4224,43/97,Shuppet,Psychic,Uncommon,EX Dragon
4225,72/101,Shuppet,Psychic,Common,EX Hidden Legends
4226,63/92,Shuppet,Psychic,Common,EX Legend Maker
4227,40/100,Shuppet,Psychic,Uncommon,EX Crystal Guardians
4228,61/108,Shuppet,Psychic,Common,EX Power Keepers
4229,110/132,Shuppet,Psychic,Common,Secret Wonders
4230,92/127,Shuppet,Psychic,Common,Platinum
4231,75/102,Shuppet,Psychic,Common,Triumphant
4232,41/98,Sigilyph,Psychic,Uncommon,Emerging Powers
4233,42/98,Sigilyph,Psychic,Uncommon,Emerging Powers
4234,99/130,Skorupi,Psychic,Common,Diamond and Pearl
4235,128/147,Skorupi,Psychic,Common,Supreme Victors
4236,76/102,Skorupi,Psychic,Common,Triumphant
4237,94/127,Skuntank Pokémon G,Psychic,Common,Platinum
4238,14/112,Slowbro,Psychic,Rare Holo,EX FireRed and Leaf Green
4239,H22/H32,Slowking,Psychic,Rare Holo,Aquapolis
4240,34/147,Slowking,Psychic,Rare,Aquapolis
4241,14/115,Slowking,Psychic,Rare Holo,EX Unseen Forces
4242,28/106,Slowking,Psychic,Rare,Great Encounters
4243,12/123,Slowking,Psychic,Rare Holo,HeartGold SoulSilver
4244,85/90,Slowking,Psychic,SuperRare Holo,Undaunted
4245,32/95,Slowking,Psychic,Rare,Call of Legends
4246,93/110,Slowpoke,Psychic,Common,Legendary Collection
4247,45/95,Slowpoke,Psychic,Common,EX Team Magma VS Team Aqua
4248,80/112,Slowpoke,Psychic,Common,EX FireRed and Leaf Green
4249,76/109,Slowpoke,Psychic,Common,EX Team Rocket Returns
4250,72/115,Slowpoke,Psychic,Common,EX Unseen Forces
4251,39/101,Smeargle δ,Psychic,Uncommon,EX Dragon Frontiers
4252,61/147,Smoochum,Psychic,Uncommon,Aquapolis
4253,67/132,Smoochum,Psychic,Uncommon,Secret Wonders
4254,30/123,Smoochum,Psychic,Rare,HeartGold SoulSilver
4255,55/114,Solosis,Psychic,Common,Black White
4256,47/107,Solrock,Psychic,Uncommon,EX Deoxys
4257,45/147,Solrock,Psychic,Rare,Supreme Victors
4258,16/146,Spiritomb,Psychic,Rare Holo,Legends Awakened
4259,10/102,Spiritomb,Psychic,Rare Holo,Triumphant
4260,84/147,Spiritomb Pokémon C,Psychic,Uncommon,Supreme Victors
4261,73/97,Spoink,Psychic,Common,EX Dragon
4262,74/97,Spoink,Psychic,Common,EX Dragon
4263,76/107,Spoink,Psychic,Common,EX Deoxys
4264,65/106,Spoink,Psychic,Common,EX Emerald
4265,66/106,Spoink,Psychic,Common,EX Emerald
4266,62/100,Spoink,Psychic,Common,EX Crystal Guardians
4267,121/146,Spoink,Psychic,Common,Legends Awakened
4268,77/102,Spoink,Psychic,Common,Triumphant
4269,H28/H32,Starmie,Psychic,Rare Holo,Skyridge
4270,30/144,Starmie,Psychic,Rare,Skyridge
4271,49/101,Starmie,Psychic,Uncommon,EX Hidden Legends
4272,72/146,Swalot,Psychic,Uncommon,Legends Awakened
4273,9/99,Swalot,Psychic,Rare Holo,Arceus
4274,51/114,Swoobat,Psychic,Uncommon,Black White
4275,37/98,Swoobat,Psychic,Rare,Emerging Powers
4276,32/95,Team Magma's Baltoy,Psychic,Uncommon,EX Team Magma VS Team Aqua
4277,36/123,Toxicroak,Psychic,Rare,Mysterious Treasures
4278,31/100,Toxicroak,Psychic,Rare,Majestic Dawn
4279,40/127,Toxicroak Pokémon G,Psychic,Rare,Platinum
4280,68/101,Trapinch δ,Psychic,Common,EX Dragon Frontiers
4281,69/101,Trapinch δ,Psychic,Common,EX Dragon Frontiers
4282,68/100,Treecko δ,Psychic,Common,EX Crystal Guardians
4283,12/101,Typhlosion δ,Psychic,Rare Holo,EX Dragon Frontiers
4284,A/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4285,B/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4286,C/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4287,D/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4288,E/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4289,F/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4290,G/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4291,H/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4292,I/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4293,J/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4294,K/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4295,L/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4296,M/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4297,N/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4298,O/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4299,P/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4300,Q/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4301,R/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4302,S/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4303,T/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4304,U/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4305,V/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4306,W/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4307,X/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4308,Y/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4309,Z/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4310, ?/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4311, !/28,Unown,Psychic,Rare Holo,EX Unseen Forces
4312,54/123,Unown,Psychic,Uncommon,HeartGold SoulSilver
4313,55/123,Unown,Psychic,Uncommon,HeartGold SoulSilver
4314,40/90,Unown,Psychic,Uncommon,Undaunted
4315,51/102,Unown,Psychic,Uncommon,Triumphant
4316,42/146,Unown !,Psychic,Rare,Legends Awakened
4317,82/146,Unown ?,Psychic,Uncommon,Legends Awakened
4318,65/130,Unown A,Psychic,Uncommon,Diamond and Pearl
4319,66/130,Unown B,Psychic,Uncommon,Diamond and Pearl
4320,67/130,Unown C,Psychic,Uncommon,Diamond and Pearl
4321,68/130,Unown D,Psychic,Uncommon,Diamond and Pearl
4322,65/123,Unown E,Psychic,Uncommon,Mysterious Treasures
4323,56/106,Unown F,Psychic,Uncommon,Great Encounters
4324,57/106,Unown G,Psychic,Uncommon,Great Encounters
4325,29/106,Unown H,Psychic,Rare,Great Encounters
4326,37/123,Unown I,Psychic,Rare,Mysterious Treasures
4327,76/146,Unown J,Psychic,Uncommon,Legends Awakened
4328,68/132,Unown K,Psychic,Uncommon,Secret Wonders
4329,86/105,Unown L,Psychic,Common,Neo Destiny
4330,91/106,Unown L,Psychic,Common,Great Encounters
4331,66/123,Unown M,Psychic,Uncommon,Mysterious Treasures
4332,69/132,Unown N,Psychic,Uncommon,Secret Wonders
4333,70/132,Unown O,Psychic,Uncommon,Secret Wonders
4334,33/100,Unown P,Psychic,Rare,Majestic Dawn
4335,49/100,Unown Q,Psychic,Uncommon,Majestic Dawn
4336,77/146,Unown R,Psychic,Uncommon,Legends Awakened
4337,87/105,Unown S,Psychic,Common,Neo Destiny
4338,39/132,Unown S,Psychic,Rare,Secret Wonders
4339,88/105,Unown T,Psychic,Common,Neo Destiny
4340,67/123,Unown T,Psychic,Uncommon,Mysterious Treasures
4341,78/146,Unown U,Psychic,Uncommon,Legends Awakened
4342,89/105,Unown V,Psychic,Common,Neo Destiny
4343,79/146,Unown V,Psychic,Uncommon,Legends Awakened
4344,80/146,Unown W,Psychic,Uncommon,Legends Awakened
4345,71/132,Unown X,Psychic,Uncommon,Secret Wonders
4346,81/146,Unown Y,Psychic,Uncommon,Legends Awakened
4347,72/132,Unown Z,Psychic,Uncommon,Secret Wonders
4348,18/123,Uxie,Psychic,Rare Holo,Mysterious Treasures
4349,43/146,Uxie,Psychic,Rare,Legends Awakened
4350,146/146,Uxie LV.X,Psychic,Rare Holo LV.X,Legends Awakened
4351,52/114,Venipede,Psychic,Common,Black White
4352,38/98,Venipede,Psychic,Common,Emerging Powers
4353,24/101,Vibrava δ,Psychic,Rare,EX Dragon Frontiers
4354,42/101,Vibrava δ,Psychic,Uncommon,EX Dragon Frontiers
4355,70/101,Vulpix δ,Psychic,Common,EX Dragon Frontiers
4356,31/106,Weezing,Psychic,Rare,Great Encounters
4357,87/111,Weezing,Psychic,Common,Rising Rivals
4358,34/123,Weezing,Psychic,Rare,HeartGold SoulSilver
4359,38/95,Weezing,Psychic,Rare,Call of Legends
4360,53/114,Whirlipede,Psychic,Uncommon,Black White
4361,39/98,Whirlipede,Psychic,Uncommon,Emerging Powers
4362,45/144,Wobbuffet,Psychic,Uncommon,Skyridge
4363,26/100,Wobbuffet,Psychic,Rare,EX Sandstorm
4364,28/92,Wobbuffet,Psychic,Rare,EX Legend Maker
4365,56/110,Wobbuffet,Psychic,Uncommon,EX Holon Phantoms
4366,24/108,Wobbuffet,Psychic,Rare,EX Power Keepers
4367,41/130,Wobbuffet,Psychic,Rare,Diamond and Pearl
4368,13/123,Wobbuffet,Psychic,Rare Holo,HeartGold SoulSilver
4369,50/114,Woobat,Psychic,Common,Black White
4370,36/98,Woobat,Psychic,Common,Emerging Powers
4371,54/100,Wynaut,Psychic,Uncommon,EX Sandstorm
4372,71/92,Wynaut,Psychic,Common,EX Legend Maker
4373,70/108,Wynaut,Psychic,Common,EX Power Keepers
4374,42/130,Wynaut,Psychic,Rare,Diamond and Pearl
4375,H32/H32,Xatu,Psychic,Rare Holo,Skyridge
4376,35/144,Xatu,Psychic,Rare,Skyridge
4377,55/100,Xatu,Psychic,Uncommon,EX Sandstorm
4378,29/107,Xatu,Psychic,Rare,EX Deoxys
4379,49/115,Xatu,Psychic,Uncommon,EX Unseen Forces
4380,44/132,Xatu,Psychic,Rare,Secret Wonders
4381,11/95,Xatu,Psychic,Rare Holo,Unleashed
4382,108/123,Zubat,Psychic,Common,Mysterious Treasures
4383,133/147,Zubat,Psychic,Common,Supreme Victors
4384,70/95,Zubat,Psychic,Common,Unleashed
4385,164/165,Psychic Energy,Psychic E,—,Expedition Base Set
4386,107/109,Psychic Energy,Psychic E,—,EX Ruby and Sapphire
4387,105/106,Psychic Energy,Psychic E,Rare Holo,EX Emerald
4388,109/110,Psychic Energy,Psychic E,Rare Holo,EX Holon Phantoms
4389,107/108,Psychic Energy,Psychic E,Rare Holo,EX Power Keepers
4390,127/130,Psychic Energy,Psychic E,Common,Diamond and Pearl
4391,119/123,Psychic Energy,Psychic E,Common,HeartGold SoulSilver
4392,92/95,Psychic Energy,Psychic E,Common,Call of Legends
4393,109/114,Psychic Energy,Psychic E,Common,Black White
4394,6/109,Dark Hypno,PsychicDarkness,Rare Holo,EX Team Rocket Returns
4395,9/109,Dark Slowking,PsychicDarkness,Rare Holo,EX Team Rocket Returns
4396,8/95,Team Magma's Claydol,PsychicDarkness,Rare Holo,EX Team Magma VS Team Aqua
4397,4/113,Espeon δ,PsychicMetal,Rare Holo,EX Delta Species
4398,6/113,Gardevoir δ,PsychicMetal,Rare Holo,EX Delta Species
4399,8/101,Jirachi,PsychicMetal,Rare Holo,EX Hidden Legends
4400,11/101,Metagross,PsychicMetal,Rare Holo,EX Hidden Legends
4401,17/110,Vileplume δ,PsychicMetal,Rare Holo,EX Holon Phantoms
4402,88/95,Double Rainbow Energy,Rainbow E,Rare,EX Team Magma VS Team Aqua
4403,87/106,Double Rainbow Energy,Rainbow E,Rare,EX Emerald
4404,88/100,Double Rainbow Energy,Rainbow E,Rare,EX Crystal Guardians
4405,93/100,Multi Energy,Rainbow E,Rare,EX Sandstorm
4406,103/112,Multi Energy,Rainbow E,Rare,EX FireRed and Leaf Green
4407,89/106,Multi Energy,Rainbow E,Rare,EX Emerald
4408,96/110,Multi Energy,Rainbow E,Rare,EX Holon Phantoms
4409,89/108,Multi Energy,Rainbow E,Rare,EX Power Keepers
4410,118/123,Multi Energy,Rainbow E,Rare,Mysterious Treasures
4411,144/147,Rainbow Energy,Rainbow E,Rare,Aquapolis
4412,95/109,Rainbow Energy,Rainbow E,Rare,EX Ruby and Sapphire
4413,81/92,Rainbow Energy,Rainbow E,Rare,EX Legend Maker
4414,121/127,Rainbow Energy,Rainbow E,Uncommon,Platinum
4415,98/110,δ Rainbow Energy,Rainbow E,Uncommon,EX Holon Phantoms
4416,88/101,δ Rainbow Energy,Rainbow E,Uncommon,EX Dragon Frontiers
4417,134/147,Battle Tower,St,Uncommon,Supreme Victors
4418,104/127,Broken Time-Space,St,Uncommon,Platinum
4419,71/90,Burned Tower,St,Uncommon,Undaunted
4420,135/147,Champion's Room,St,Uncommon,Supreme Victors
4421,82/100,Conductive Quarry,St,Uncommon,Stormfront
4422,79/100,Dawn Stadium,St,Uncommon,Majestic Dawn
4423,106/127,Galactic HQ,St,Uncommon,Platinum
4424,86/102,Indigo Plateau,St,Uncommon,Triumphant
4425,112/123,Lake Boundary,St,Uncommon,Mysterious Treasures
4426,81/95,Lost World,St,Uncommon,Call of Legends
4427,111/127,Miasma Valley,St,Uncommon,Platinum
4428,100/106,Moonlight Stadium,St,Uncommon,Great Encounters
4429,93/111,Pokémon Contest Hall,St,Uncommon,Rising Rivals
4430,76/90,Ruins of Alph,St,Uncommon,Undaunted
4431,134/146,Snowpoint Temple,St,Uncommon,Legends Awakened
4432,114/130,Speed Stadium,St,Uncommon,Diamond and Pearl
4433,135/146,Stark Mountain,St,Uncommon,Legends Awakened
4434,94/111,Sunyshore City Gym,St,Uncommon,Rising Rivals
4435,91/99,Ultimate Zone,St,Uncommon,Arceus
