id,number,name_en,type_element,rarity,expansion
4165,22/108,Sableye,Psychic,Rare,Power Keepers
4166,96/100,Sceptile ex ?,Psychic,Rare Holo ex,Crystal Guardians
4167,54/114,Scolipede,Psychic,Rare,Black White
4168,40/98,Scolipede,Psychic,Rare,Emerging Powers
4169,52/106,Seviper,Psychic,Uncommon,Great Encounters
4170,61/127,Seviper,Psychic,Uncommon,Platinum
4171,51/95,Seviper,Psychic,Uncommon,Call of Legends
4172,14/107,Shedinja,Psychic,Rare Holo,Deoxys
4173,109/105,Shining Mewtwo,Psychic,Shining Holo,Neo Destiny
4174,43/97,Shuppet,Psychic,Uncommon,Dragon
4175,72/101,Shuppet,Psychic,Common,Hidden Legends
4176,63/92,Shuppet,Psychic,Common,Legend Maker
4177,40/100,Shuppet,Psychic,Uncommon,Crystal Guardians
4178,61/108,Shuppet,Psychic,Common,Power Keepers
4179,110/132,Shuppet,Psychic,Common,Secret Wonders
4180,92/127,Shuppet,Psychic,Common,Platinum
4181,75/102,Shuppet,Psychic,Common,Triumphant
4182,41/98,Sigilyph,Psychic,Uncommon,Emerging Powers
4183,42/98,Sigilyph,Psychic,Uncommon,Emerging Powers
4184,99/130,Skorupi,Psychic,Common,Diamond Pearl
4185,128/147,Skorupi,Psychic,Common,Supreme Victors
4186,76/102,Skorupi,Psychic,Common,Triumphant
4187,94/127,Skuntank G,Psychic,Common,Platinum
4188,14/112,Slowbro,Psychic,Rare Holo,FireRed LeafGreen
4189,34/147,Slowking,Psychic,Rare,Aquapolis
4190,14/115,Slowking,Psychic,Rare Holo,Unseen Forces
4191,28/106,Slowking,Psychic,Rare,Great Encounters
4192,12/123,Slowking,Psychic,Rare Holo,HeartGold SoulSilver
4193,85/90,Slowking Prime ,Psychic,SuperRare Holo,Undaunted
4194,32/95,Slowking,Psychic,Rare,Call of Legends
4195,93/110,Slowpoke,Psychic,Common,Legendary Collection
4196,45/95,Slowpoke,Psychic,Common,Team Magma VS Team Aqua
4197,80/112,Slowpoke,Psychic,Common,FireRed LeafGreen
4198,76/109,Slowpoke,Psychic,Common,Team Rocket Returns
4199,72/115,Slowpoke,Psychic,Common,Unseen Forces
4200,39/101,Smeargle ?,Psychic,Uncommon,Dragon Frontiers
4201,61/147,Smoochum,Psychic,Uncommon,Aquapolis
4202,67/132,Smoochum,Psychic,Uncommon,Secret Wonders
4203,30/123,Smoochum,Psychic,Rare,HeartGold SoulSilver
4204,55/114,Solosis,Psychic,Common,Black White
4205,47/107,Solrock,Psychic,Uncommon,Deoxys
4206,45/147,Solrock,Psychic,Rare,Supreme Victors
4207,16/146,Spiritomb,Psychic,Rare Holo,Legends Awakened
4208,10/102,Spiritomb,Psychic,Rare Holo,Triumphant
4209,84/147,Spiritomb C,Psychic,Uncommon,Supreme Victors
4210,73/97,Spoink,Psychic,Common,Dragon
4211,74/97,Spoink,Psychic,Common,Dragon
4212,76/107,Spoink,Psychic,Common,Deoxys
4213,65/106,Spoink,Psychic,Common,Emerald
4214,66/106,Spoink,Psychic,Common,Emerald
4215,62/100,Spoink,Psychic,Common,Crystal Guardians
4216,121/146,Spoink,Psychic,Common,Legends Awakened
4217,77/102,Spoink,Psychic,Common,Triumphant
4218,30/144,Starmie,Psychic,Rare,Skyridge
4219,49/101,Starmie,Psychic,Uncommon,Hidden Legends
4220,72/146,Swalot,Psychic,Uncommon,Legends Awakened
4221,9/99,Swalot,Psychic,Rare Holo,Arceus
4222,51/114,Swoobat,Psychic,Uncommon,Black White
4223,37/98,Swoobat,Psychic,Rare,Emerging Powers
4224,32/95,Team Magma's Baltoy,Psychic,Uncommon,Team Magma VS Team Aqua
4225,36/123,Toxicroak,Psychic,Rare,Mysterious Treasures
4226,31/100,Toxicroak,Psychic,Rare,Majestic Dawn
4227,40/127,Toxicroak G,Psychic,Rare,Platinum
4228,68/101,Trapinch ?,Psychic,Common,Dragon Frontiers
4229,69/101,Trapinch ?,Psychic,Common,Dragon Frontiers
4230,68/100,Treecko ?,Psychic,Common,Crystal Guardians
4231,12/101,Typhlosion ?,Psychic,Rare Holo,Dragon Frontiers
4232,A/28,Unown,Psychic,Rare Holo,Unseen Forces
4233,B/28,Unown,Psychic,Rare Holo,Unseen Forces
4234,C/28,Unown,Psychic,Rare Holo,Unseen Forces
4235,D/28,Unown,Psychic,Rare Holo,Unseen Forces
4236,E/28,Unown,Psychic,Rare Holo,Unseen Forces
4237,F/28,Unown,Psychic,Rare Holo,Unseen Forces
4238,G/28,Unown,Psychic,Rare Holo,Unseen Forces
4239,H/28,Unown,Psychic,Rare Holo,Unseen Forces
4240,I/28,Unown,Psychic,Rare Holo,Unseen Forces
4241,J/28,Unown,Psychic,Rare Holo,Unseen Forces
4242,K/28,Unown,Psychic,Rare Holo,Unseen Forces
4243,L/28,Unown,Psychic,Rare Holo,Unseen Forces
4244,M/28,Unown,Psychic,Rare Holo,Unseen Forces
4245,N/28,Unown,Psychic,Rare Holo,Unseen Forces
4246,O/28,Unown,Psychic,Rare Holo,Unseen Forces
4247,P/28,Unown,Psychic,Rare Holo,Unseen Forces
4248,Q/28,Unown,Psychic,Rare Holo,Unseen Forces
4249,R/28,Unown,Psychic,Rare Holo,Unseen Forces
4250,S/28,Unown,Psychic,Rare Holo,Unseen Forces
4251,T/28,Unown,Psychic,Rare Holo,Unseen Forces
4252,U/28,Unown,Psychic,Rare Holo,Unseen Forces
4253,V/28,Unown,Psychic,Rare Holo,Unseen Forces
4254,W/28,Unown,Psychic,Rare Holo,Unseen Forces
4255,X/28,Unown,Psychic,Rare Holo,Unseen Forces
4256,Y/28,Unown,Psychic,Rare Holo,Unseen Forces
4257,Z/28,Unown,Psychic,Rare Holo,Unseen Forces
4258, ?/28,Unown,Psychic,Rare Holo,Unseen Forces
4259, !/28,Unown,Psychic,Rare Holo,Unseen Forces
4260,54/123,Unown,Psychic,Uncommon,HeartGold SoulSilver
4261,55/123,Unown,Psychic,Uncommon,HeartGold SoulSilver
4262,40/90,Unown,Psychic,Uncommon,Undaunted
4263,51/102,Unown,Psychic,Uncommon,Triumphant
4264,42/146,Unown !,Psychic,Rare,Legends Awakened
4265,82/146,Unown ?,Psychic,Uncommon,Legends Awakened
4266,65/130,Unown A,Psychic,Uncommon,Diamond Pearl
4267,66/130,Unown B,Psychic,Uncommon,Diamond Pearl
4268,67/130,Unown C,Psychic,Uncommon,Diamond Pearl
4269,68/130,Unown D,Psychic,Uncommon,Diamond Pearl
4270,65/123,Unown E,Psychic,Uncommon,Mysterious Treasures
4271,56/106,Unown F,Psychic,Uncommon,Great Encounters
4272,57/106,Unown G,Psychic,Uncommon,Great Encounters
4273,29/106,Unown H,Psychic,Rare,Great Encounters
4274,37/123,Unown I,Psychic,Rare,Mysterious Treasures
4275,76/146,Unown J,Psychic,Uncommon,Legends Awakened
4276,68/132,Unown K,Psychic,Uncommon,Secret Wonders
4277,86/105,Unown L,Psychic,Common,Neo Destiny
4278,91/106,Unown L,Psychic,Common,Great Encounters
4279,66/123,Unown M,Psychic,Uncommon,Mysterious Treasures
4280,69/132,Unown N,Psychic,Uncommon,Secret Wonders
4281,70/132,Unown O,Psychic,Uncommon,Secret Wonders
4282,33/100,Unown P,Psychic,Rare,Majestic Dawn
4283,49/100,Unown Q,Psychic,Uncommon,Majestic Dawn
4284,77/146,Unown R,Psychic,Uncommon,Legends Awakened
4285,87/105,Unown S,Psychic,Common,Neo Destiny
4286,39/132,Unown S,Psychic,Rare,Secret Wonders
4287,88/105,Unown T,Psychic,Common,Neo Destiny
4288,67/123,Unown T,Psychic,Uncommon,Mysterious Treasures
4289,78/146,Unown U,Psychic,Uncommon,Legends Awakened
4290,89/105,Unown V,Psychic,Common,Neo Destiny
4291,79/146,Unown V,Psychic,Uncommon,Legends Awakened
4292,80/146,Unown W,Psychic,Uncommon,Legends Awakened
4293,71/132,Unown X,Psychic,Uncommon,Secret Wonders
4294,81/146,Unown Y,Psychic,Uncommon,Legends Awakened
4295,72/132,Unown Z,Psychic,Uncommon,Secret Wonders
4296,18/123,Uxie,Psychic,Rare Holo,Mysterious Treasures
4297,43/146,Uxie,Psychic,Rare,Legends Awakened
4298,146/146,Uxie LV.X,Psychic,Rare Holo LV.X,Legends Awakened
4299,52/114,Venipede,Psychic,Common,Black White
4300,38/98,Venipede,Psychic,Common,Emerging Powers
4301,24/101,Vibrava ?,Psychic,Rare,Dragon Frontiers
4302,42/101,Vibrava ?,Psychic,Uncommon,Dragon Frontiers
4303,70/101,Vulpix ?,Psychic,Common,Dragon Frontiers
4304,31/106,Weezing,Psychic,Rare,Great Encounters
4305,87/111,Weezing,Psychic,Common,Rising Rivals
4306,34/123,Weezing,Psychic,Rare,HeartGold SoulSilver
4307,38/95,Weezing,Psychic,Rare,Call of Legends
4308,53/114,Whirlipede,Psychic,Uncommon,Black White
4309,39/98,Whirlipede,Psychic,Uncommon,Emerging Powers
4310,45/144,Wobbuffet,Psychic,Uncommon,Skyridge
4311,26/100,Wobbuffet,Psychic,Rare,Sandstorm
4312,28/92,Wobbuffet,Psychic,Rare,Legend Maker
4313,56/110,Wobbuffet,Psychic,Uncommon,Holon Phantoms
4314,24/108,Wobbuffet,Psychic,Rare,Power Keepers
4315,41/130,Wobbuffet,Psychic,Rare,Diamond Pearl
4316,13/123,Wobbuffet,Psychic,Rare Holo,HeartGold SoulSilver
4317,50/114,Woobat,Psychic,Common,Black White
4318,36/98,Woobat,Psychic,Common,Emerging Powers
4319,54/100,Wynaut,Psychic,Uncommon,Sandstorm
4320,71/92,Wynaut,Psychic,Common,Legend Maker
4321,70/108,Wynaut,Psychic,Common,Power Keepers
4322,42/130,Wynaut,Psychic,Rare,Diamond Pearl
4323,35/144,Xatu,Psychic,Rare,Skyridge
4324,55/100,Xatu,Psychic,Uncommon,Sandstorm
4325,29/107,Xatu,Psychic,Rare,Deoxys
4326,49/115,Xatu,Psychic,Uncommon,Unseen Forces
4327,44/132,Xatu,Psychic,Rare,Secret Wonders
4328,11/95,Xatu,Psychic,Rare Holo,Unleashed
4329,108/123,Zubat,Psychic,Common,Mysterious Treasures
4330,133/147,Zubat,Psychic,Common,Supreme Victors
4331,70/95,Zubat,Psychic,Common,Unleashed
4332,164/165,Psychic Energy,Psychic E,Na,Expedition
4333,107/109,Psychic Energy,Psychic E,Na,Ruby Sapphire
4334,105/106,Psychic Energy,Psychic E,Rare Holo,Emerald
4335,109/110,Psychic Energy,Psychic E,Rare Holo,Holon Phantoms
4336,107/108,Psychic Energy,Psychic E,Rare Holo,Power Keepers
4337,127/130,Psychic Energy,Psychic E,Common,Diamond Pearl
4338,119/123,Psychic Energy,Psychic E,Common,HeartGold SoulSilver
4339,92/95,Psychic Energy,Psychic E,Common,Call of Legends
4340,109/114,Psychic Energy,Psychic E,Common,Black White
4341,6/109,Dark Hypno,PsychicDarkness,Rare Holo,Team Rocket Returns
4342,9/109,Dark Slowking,PsychicDarkness,Rare Holo,Team Rocket Returns
4343,8/95,Team Magma's Claydol,PsychicDarkness,Rare Holo,Team Magma VS Team Aqua
4344,4/113,Espeon ?,PsychicMetal,Rare Holo,Delta Species
4345,6/113,Gardevoir ?,PsychicMetal,Rare Holo,Delta Species
4346,8/101,Jirachi,PsychicMetal,Rare Holo,Hidden Legends
4347,11/101,Metagross,PsychicMetal,Rare Holo,Hidden Legends
4348,17/110,Vileplume ?,PsychicMetal,Rare Holo,Holon Phantoms
4349,88/95,Double Rainbow Energy,Rainbow E,Rare,Team Magma VS Team Aqua
4350,87/106,Double Rainbow Energy,Rainbow E,Rare,Emerald
4351,88/100,Double Rainbow Energy,Rainbow E,Rare,Crystal Guardians
4352,93/100,Multi Energy,Rainbow E,Rare,Sandstorm
4353,103/112,Multi Energy,Rainbow E,Rare,FireRed LeafGreen
4354,89/106,Multi Energy,Rainbow E,Rare,Emerald
4355,96/110,Multi Energy,Rainbow E,Rare,Holon Phantoms
4356,89/108,Multi Energy,Rainbow E,Rare,Power Keepers
4357,118/123,Multi Energy,Rainbow E,Rare,Mysterious Treasures
4358,144/147,Rainbow Energy,Rainbow E,Rare,Aquapolis
4359,95/109,Rainbow Energy,Rainbow E,Rare,Ruby Sapphire
4360,81/92,Rainbow Energy,Rainbow E,Rare,Legend Maker
4361,121/127,Rainbow Energy,Rainbow E,Uncommon,Platinum
4362,98/110,? Rainbow Energy,Rainbow E,Uncommon,Holon Phantoms
4363,88/101,? Rainbow Energy,Rainbow E,Uncommon,Dragon Frontiers
4364,134/147,Battle Tower,St,Uncommon,Supreme Victors
4365,104/127,Broken Time-Space,St,Uncommon,Platinum
4366,71/90,Burned Tower,St,Uncommon,Undaunted
4367,135/147,Champion's Room,St,Uncommon,Supreme Victors
4368,82/100,Conductive Quarry,St,Uncommon,Stormfront
4369,79/100,Dawn Stadium,St,Uncommon,Majestic Dawn
4370,106/127,Galactic HQ,St,Uncommon,Platinum
4371,86/102,Indigo Plateau,St,Uncommon,Triumphant
4372,112/123,Lake Boundary,St,Uncommon,Mysterious Treasures
4373,81/95,Lost World,St,Uncommon,Call of Legends
4374,111/127,Miasma Valley,St,Uncommon,Platinum
4375,100/106,Moonlight Stadium,St,Uncommon,Great Encounters
4376,93/111,Pokémon Contest Hall,St,Uncommon,Rising Rivals
4377,76/90,Ruins of Alph,St,Uncommon,Undaunted
4378,134/146,Snowpoint Temple,St,Uncommon,Legends Awakened
4379,114/130,Speed Stadium,St,Uncommon,Diamond Pearl
4380,135/146,Stark Mountain,St,Uncommon,Legends Awakened
4381,94/111,Sunyshore City Gym,St,Uncommon,Rising Rivals
4382,91/99,Ultimate Zone,St,Uncommon,Arceus
4383,88/111,Aaron's Collection,Su,Uncommon,Rising Rivals
4384,109/123,Bebe's Search,Su,Uncommon,Mysterious Treasures
4385,119/132,Bebe's Search,Su,Uncommon,Secret Wonders
4386,89/111,Bebe's Search,Su,Uncommon,Rising Rivals
4387,90/111,Bertha's Warmth,Su,Uncommon,Rising Rivals
4388,90/98,Bianca,Su,Uncommon,Emerging Powers
4389,89/123,Bill,Su,Uncommon,HeartGold SoulSilver
4390,85/102,Black Belt,Su,Uncommon,Triumphant
4391,130/146,Buck's Training,Su,Uncommon,Legends Awakened
4392,71/95,Cheerleader's Cheer,Su,Uncommon,Unleashed
4393,76/95,Cheerleader's Cheer,Su,Uncommon,Call of Legends
4394,91/98,Cheren,Su,Uncommon,Emerging Powers
4395,90/123,Copycat,Su,Uncommon,HeartGold SoulSilver
4396,77/95,Copycat,Su,Uncommon,Call of Legends
4397,131/146,Cynthia's Feelings,Su,Uncommon,Legends Awakened
4398,136/147,Cynthia's Guidance,Su,Uncommon,Supreme Victors
4399,105/127,Cyrus's Conspiracy,Su,Uncommon,Platinum
4400,137/147,Cyrus's Initiative,Su,Uncommon,Supreme Victors
4401,85/99,Department Store Girl,Su,Uncommon,Arceus
4402,73/95,Emcee's Chatter,Su,Uncommon,Unleashed
4403,75/95,Engineer's Adjustments,Su,Uncommon,Unleashed
4404,98/106,Felicity's Drawing,Su,Uncommon,Great Encounters
4405,92/123,Fisherman,Su,Uncommon,HeartGold SoulSilver
4406,91/111,Flint's Willpower,Su,Uncommon,Rising Rivals
4407,74/90,Flower Shop Lady,Su,Uncommon,Undaunted
4408,111/123,Fossil Excavator,Su,Uncommon,Mysterious Treasures
4409,82/100,Fossil Excavator,Su,Uncommon,Majestic Dawn
4410,77/95,Interviewer's Questions,Su,Uncommon,Unleashed
4411,79/95,Interviewer's Questions,Su,Uncommon,Call of Legends
4412,78/95,Judge,Su,Uncommon,Unleashed
4413,109/127,Looker's Investigation,Su,Uncommon,Platinum
4414,92/111,Lucian's Assignment,Su,Uncommon,Rising Rivals
4415,87/100,Marley's Request,Su,Uncommon,Stormfront
4416,83/100,Mom's Kindness,Su,Uncommon,Majestic Dawn
4417,139/147,Palmer's Contribution,Su,Uncommon,Supreme Victors
4418,97/123,Pokémon Collector,Su,Uncommon,HeartGold SoulSilver
4419,100/123,Professor Elm's Training Method,Su,Uncommon,HeartGold SoulSilver
4420,82/95,Professor Elm's Training Method,Su,Uncommon,Call of Legends
4421,101/114,Professor Juniper,Su,Uncommon,Black White
4422,101/123,Professor Oak's New Theory,Su,Uncommon,HeartGold SoulSilver
4423,83/95,Professor Oak's New Theory,Su,Uncommon,Call of Legends
4424,122/132,Professor Oak's Visit,Su,Uncommon,Secret Wonders
4425,90/99,Professor Oak's Visit,Su,Uncommon,Arceus
4426,112/130,Professor Rowan,Su,Uncommon,Diamond Pearl
4427,123/132,Professor Rowan,Su,Uncommon,Secret Wonders
4428,113/130,Rival,Su,Uncommon,Diamond Pearl
4429,124/132,Rival,Su,Uncommon,Secret Wonders
4430,125/132,Roseanne's Research,Su,Uncommon,Secret Wonders
4431,77/90,Sage's Training,Su,Uncommon,Undaunted
4432,85/95,Sage's Training,Su,Uncommon,Call of Legends
4433,88/102,Seeker,Su,Uncommon,Triumphant
4434,126/132,Team Galactic's Mars,Su,Uncommon,Secret Wonders
4435,115/123,Team Galactic's Wager,Su,Uncommon,Mysterious Treasures
4436,78/90,Team Rocket's Trickery,Su,Uncommon,Undaunted
4437,89/102,Twins,Su,Uncommon,Triumphant
4438,97/111,Underground Expedition,Su,Uncommon,Rising Rivals
4439,98/111,Volkner's Philosophy,Su,Uncommon,Rising Rivals
4440,ONE,Alph Lithograph,T,Rare Holo,HeartGold SoulSilver
4441,TWO,Alph Lithograph,T,Rare Holo,Unleashed
4442,THREE,Alph Lithograph,T,Rare Holo,Undaunted
4443,FOUR,Alph Lithograph,T,Rare Holo,Triumphant
4444,97/106,Amulet Coin,T,Uncommon,Great Encounters
4445,116/123,Armor Fossil,T,Common,Mysterious Treasures
4446,119/127,Armor Fossil,T,Common,Platinum
4447,82/99,Beginning Door,T,Uncommon,Arceus
4448,83/99,Bench Shield,T,Uncommon,Arceus
4449,108/110,Bill,T,Common,Legendary Collection
4450,129/146,Bubble Coat,T,Uncommon,Legends Awakened
4451,84/99,Buffer Piece,T,Uncommon,Arceus
4452,106/110,Challenge!,T,Uncommon,Legendary Collection
4453,90/100,Claw Fossil,T,Common,Sandstorm
4454,78/92,Claw Fossil,T,Common,Legend Maker
4455,91/110,Claw Fossil,T,Common,Holon Phantoms
4456,84/108,Claw Fossil,T,Common,Power Keepers
4457,138/146,Claw Fossil,T,Common,Legends Awakened
4458,72/90,Defender,T,Uncommon,Undaunted
4459,89/100,Dome Fossil,T,Common,Majestic Dawn
4460,92/99,Dome Fossil,T,Common,Arceus
4461,86/100,Double Full Heal,T,Uncommon,Sandstorm
4462,76/106,Double Full Heal,T,Uncommon,Emerald
4463,77/100,Double Full Heal,T,Uncommon,Crystal Guardians
4464,105/130,Double Full Heal,T,Uncommon,Diamond Pearl
4465,139/165,Dual Ball,T,Uncommon,Expedition
4466,72/95,Dual Ball,T,Uncommon,Team Magma VS Team Aqua
4467,89/113,Dual Ball,T,Uncommon,Delta Species
4468,78/100,Dual Ball,T,Uncommon,Crystal Guardians
4469,72/95,Dual Ball,T,Uncommon,Unleashed
4470,78/95,Dual Ball,T,Uncommon,Call of Legends
4471,110/123,Dusk Ball,T,Uncommon,Mysterious Treasures
4472,80/100,Dusk Ball,T,Uncommon,Majestic Dawn
4473,98/105,Energy Amplifier,T,Uncommon,Neo Destiny
4474,86/107,Energy Charge,T,Uncommon,Deoxys
4475,73/90,Energy Exchanger,T,Uncommon,Undaunted
4476,83/100,Energy Link,T,Uncommon,Stormfront
4477,132/146,Energy Pickup,T,Uncommon,Legends Awakened
4478,84/97,Energy Recycle System,T,Uncommon,Dragon
4479,81/115,Energy Recycle System,T,Uncommon,Unseen Forces
4480,73/108,Energy Recycle System,T,Uncommon,Power Keepers
4481,140/165,Energy Removal 2,T,Uncommon,Expedition
4482,80/109,Energy Removal 2,T,Uncommon,Ruby Sapphire
4483,89/112,Energy Removal 2,T,Uncommon,FireRed LeafGreen
4484,82/115,Energy Removal 2,T,Uncommon,Unseen Forces
4485,74/108,Energy Removal 2,T,Uncommon,Power Keepers
4486,141/165,Energy Restore,T,Uncommon,Expedition
4487,81/109,Energy Restore,T,Uncommon,Ruby Sapphire
4488,106/130,Energy Restore,T,Uncommon,Diamond Pearl
4489,81/100,Energy Restore,T,Uncommon,Majestic Dawn
4490,86/99,Energy Restore,T,Uncommon,Arceus
4491,107/110,Energy Retrieval,T,Uncommon,Legendary Collection
4492,74/95,Energy Returner,T,Uncommon,Unleashed
4493,153/165,Energy Search,T,Common,Expedition
4494,90/109,Energy Search,T,Common,Ruby Sapphire
4495,94/115,Energy Search,T,Common,Unseen Forces
4496,86/100,Energy Search,T,Common,Crystal Guardians
4497,117/130,Energy Search,T,Common,Diamond Pearl
4498,90/100,Energy Search,T,Common,Majestic Dawn
4499,120/147,Energy Switch,T,Uncommon,Aquapolis
4500,82/109,Energy Switch,T,Uncommon,Ruby Sapphire
4501,90/112,Energy Switch,T,Uncommon,FireRed LeafGreen
4502,84/115,Energy Switch,T,Uncommon,Unseen Forces
4503,75/108,Energy Switch,T,Uncommon,Power Keepers
4504,107/130,Energy Switch,T,Uncommon,Diamond Pearl
4505,84/100,Energy Switch,T,Uncommon,Stormfront
4506,91/123,Energy Switch,T,Uncommon,HeartGold SoulSilver
4507,87/99,Expert Belt,T,Uncommon,Arceus
4508,124/144,Fast Ball,T,Uncommon,Skyridge
4509,126/144,Friend Ball,T,Uncommon,Skyridge
4510,154/165,Full Heal,T,Common,Expedition
4511,93/123,Full Heal,T,Uncommon,HeartGold SoulSilver
4512,76/95,Good Rod,T,Uncommon,Unleashed
4513,92/112,Great Ball,T,Uncommon,FireRed LeafGreen
4514,90/113,Great Ball,T,Uncommon,Delta Species
4515,77/108,Great Ball,T,Uncommon,Power Keepers
4516,85/100,Great Ball,T,Uncommon,Stormfront
4517,104/105,Heal Powder,T,Common,Neo Destiny
4518,91/100,Helix Fossil,T,Common,Majestic Dawn
4519,93/99,Helix Fossil,T,Common,Arceus
4520,86/110,Holon Fossil,T,Uncommon,Holon Phantoms
4521,98/113,Holon Transceiver,T,Uncommon,Delta Species
4522,127/144,Hyper Potion,T,Uncommon,Skyridge
4523,94/105,Impostor Professor Oak's Invention,T,Rare,Neo Destiny
4524,87/102,Junk Arm,T,Uncommon,Triumphant
4525,99/106,Leftovers,T,Uncommon,Great Encounters
4526,75/90,Legend Box,T,Uncommon,Undaunted
4527,107/127,Level Max,T,Uncommon,Platinum
4528,90/101,Life Herb,T,Uncommon,Hidden Legends
4529,93/112,Life Herb,T,Uncommon,FireRed LeafGreen
4530,108/127,Life Herb,T,Uncommon,Platinum
4531,79/95,Life Herb,T,Uncommon,Unleashed
4532,80/95,Lost Remover,T,Uncommon,Call of Legends
4533,88/99,Lucky Egg,T,Uncommon,Arceus
4534,128/144,Lure Ball,T,Uncommon,Skyridge
4535,86/100,Luxury Ball,T,Uncommon,Stormfront
4536,101/105,Magnifier,T,Uncommon,Neo Destiny
4537,105/105,Mail from Bill,T,Common,Neo Destiny
4538,143/165,Master Ball,T,Uncommon,Expedition
4539,88/107,Master Ball,T,Uncommon,Deoxys
4540,99/113,Master Ball,T,Uncommon,Delta Species
4541,78/108,Master Ball,T,Uncommon,Power Keepers
4542,110/127,Memory Berry,T,Uncommon,Platinum
4543,155/165,Moo-Moo Milk,T,Common,Expedition
4544,94/123,Moomoo Milk,T,Uncommon,HeartGold SoulSilver
4545,109/110,Mysterious Fossil,T,Common,Legendary Collection
4546,91/100,Mysterious Fossil,T,Common,Sandstorm
4547,79/92,Mysterious Fossil,T,Common,Legend Maker
4548,92/110,Mysterious Fossil,T,Common,Holon Phantoms
4549,85/108,Mysterious Fossil,T,Common,Power Keepers
4550,113/123,Night Maintenance,T,Uncommon,Mysterious Treasures
4551,120/132,Night Maintenance,T,Uncommon,Secret Wonders
4552,108/130,Night Pokémon Center,T,Uncommon,Diamond Pearl
4553,138/147,Night Teleporter,T,Uncommon,Supreme Victors
4554,84/100,Old Amber,T,Uncommon,Majestic Dawn
4555,89/99,Old Amber,T,Uncommon,Arceus
4556,78/101,Old Rod,T,Uncommon,Dragon Frontiers
4557,109/130,PlusPower,T,Uncommon,Diamond Pearl
4558,121/132,PlusPower,T,Uncommon,Secret Wonders
4559,112/127,PlusPower,T,Uncommon,Platinum
4560,80/95,PlusPower,T,Uncommon,Unleashed
4561,86/109,Poké Ball,T,Uncommon,Ruby Sapphire
4562,95/112,Poké Ball,T,Uncommon,FireRed LeafGreen
4563,87/115,Poké Ball,T,Uncommon,Unseen Forces
4564,82/100,Poké Ball,T,Uncommon,Crystal Guardians
4565,110/130,Poké Ball,T,Uncommon,Diamond Pearl
4566,85/100,Poké Ball,T,Uncommon,Majestic Dawn
4567,113/127,Poké Ball,T,Uncommon,Platinum
4568,95/123,Poké Ball,T,Uncommon,HeartGold SoulSilver
4569,88/100,Poké Blower +,T,Uncommon,Stormfront
4570,89/100,Poké Drawer +,T,Uncommon,Stormfront
4571,90/100,Poké Healer +,T,Uncommon,Stormfront
4572,133/146,Poké Radar,T,Uncommon,Legends Awakened
4573,96/112,PokéDex HANDY909,T,Uncommon,FireRed LeafGreen
4574,111/130,Pokédex HANDY910is,T,Uncommon,Diamond Pearl
4575,114/127,Pokédex HANDY910is,T,Uncommon,Platinum
4576,96/123,Pokégear 3.0,T,Uncommon,HeartGold SoulSilver
4577,102/110,Pokémon Breeder,T,Rare,Legendary Collection
4578,81/95,Pokémon Circulator,T,Uncommon,Unleashed
4579,98/123,Pokémon Communication,T,Uncommon,HeartGold SoulSilver
4580,102/105,Pokémon Personality Test,T,Uncommon,Neo Destiny
4581,115/127,Pokémon Rescue,T,Uncommon,Platinum
4582,146/165,Pokémon Reversal,T,Uncommon,Expedition
4583,87/109,Pokémon Reversal,T,Uncommon,Ruby Sapphire
4584,97/112,Pokémon Reversal,T,Uncommon,FireRed LeafGreen
4585,88/115,Pokémon Reversal,T,Uncommon,Unseen Forces
4586,99/123,Pokémon Reversal,T,Uncommon,HeartGold SoulSilver
4587,103/110,Pokémon Trader,T,Rare,Legendary Collection
4588,88/109,PokéNav,T,Uncommon,Ruby Sapphire
4589,81/106,PokéNav,T,Uncommon,Emerald
4590,83/100,PokéNav,T,Uncommon,Crystal Guardians
4591,110/110,Potion,T,Common,Legendary Collection
4592,156/165,Potion,T,Common,Expedition
